method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed
dfl,0.014497647353236234,0.01407671262901279,0.0029105670797713546,0.0021046736211172198,0.007746033466045121,0.27170985383311147,0.4620157930744148,-0.037397281316031594,0.8043653190225573,0.144,0.007963283789509275,0.006113428839503514,research_grid_v2,heavy_tail_medium_sample,4
robust_dfl,0.01347401971568576,0.013086304773671701,0.002802472621952756,0.001938574710070286,0.0075249828581432105,0.2576184884879606,0.4703350201607982,-0.05286991172923061,0.8639430112592054,0.144,0.007963283789509275,0.005123020984162426,research_grid_v2,heavy_tail_medium_sample,4
equal_weight,0.009837108392818117,0.010325541175902205,-0.002442163915420436,-0.002442163915420436,0.0035910214687443834,-0.6800749970437449,-0.5918643259989432,-0.2641330485317962,0.0,0.728,0.000996560396684424,0.009328980779217781,research_grid_v2,nonlinear_misspecified,0
min_variance,0.008677350705167184,0.009063268720169304,-0.0019255981025455178,-0.0019295900750105996,0.0033660687073298187,-0.5732473820975647,-0.5346517103789636,-0.21708018505275783,1.1610067203877316e-18,0.712,0.000996560396684424,0.00806670832348488,research_grid_v2,nonlinear_misspecified,0
two_stage,0.009115848249317552,0.008511649735651324,0.003764991193969851,0.003020992568331138,0.005827206099456257,0.5184289891676563,1.125533194843711,-0.014184683740209758,0.7420278088488365,0.272,0.000996560396684424,0.0075150893389669005,research_grid_v2,nonlinear_misspecified,0
robust_two_stage,0.0076900353792191106,0.007367211514783952,0.00217576238072068,0.0016141193221757943,0.004660043053568021,0.34637433673355206,0.6698229484856671,-0.024765422096039047,0.5590221033989934,0.352,0.000996560396684424,0.006370651118099528,research_grid_v2,nonlinear_misspecified,0
dfl,0.014646776124934396,0.014089846469808699,0.003563659962936787,0.0027846482756284886,0.007753525111207869,0.35914609617296267,0.6040216339445816,-0.037626787011523444,0.7767625021342118,0.272,0.000996560396684424,0.013093286073124275,research_grid_v2,nonlinear_misspecified,0
robust_dfl,0.011987879653251725,0.011358752738846598,0.0039236256063457185,0.003145634572025636,0.007288756331152699,0.4315735673793046,0.8440273920532689,-0.019334903540305204,0.7754366970502063,0.304,0.000996560396684424,0.010362192342162175,research_grid_v2,nonlinear_misspecified,0
equal_weight,0.010185391597769803,0.010486576841831775,-0.0015059262203098653,-0.0015059262203098653,0.00470449502246001,-0.3201036907893896,-0.3616145072225381,-0.19435394482274249,0.0,0.464,0.0019934218853241417,0.008493154956507633,research_grid_v2,nonlinear_misspecified,1
min_variance,0.006723318413904478,0.007068367490169194,-0.0017209887291085785,-0.0017252453813235786,0.003120252615217136,-0.5529184952387587,-0.5362722810598366,-0.2024500520428143,3.6771898250565635e-17,0.544,0.0019934218853241417,0.0050749456048450525,research_grid_v2,nonlinear_misspecified,1
